"","deployment_ID","Species","Family","Genus","Code","Species_latin","MaxN","GRTS_ID","Broadscale_habitat"
"823","3026","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,217,"Circalittoral rock"
"824","3026","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",4,217,"Circalittoral rock"
"825","3026","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,217,"Circalittoral rock"
"826","3026","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,217,"Circalittoral rock"
"827","3026","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,217,"Circalittoral rock"
"828","3026","Conger_eel","Congridae","Conger",126285,"Conger conger",1,217,"Circalittoral rock"
"829","3026","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,217,"Circalittoral rock"
"830","3026","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,217,"Circalittoral rock"
"831","3027","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,148,"Infralittoral rock"
"832","3027","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,148,"Infralittoral rock"
"833","3027","Pouting","Gadidae","Trisopterus",126446,"Trisopterus minutus",3,148,"Infralittoral rock"
"834","3027","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,148,"Infralittoral rock"
"835","3027","Conger_eel","Congridae","Conger",126285,"Conger conger",1,148,"Infralittoral rock"
"836","3027","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,148,"Infralittoral rock"
"837","3027","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,148,"Infralittoral rock"
"838","3027","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,148,"Infralittoral rock"
"839","3028","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,180,"Subtidal sediments"
"840","3028","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",1,180,"Subtidal sediments"
"841","3028","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",5,180,"Subtidal sediments"
"842","3028","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,180,"Subtidal sediments"
"843","3028","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,35,180,"Subtidal sediments"
"844","3031","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,258,"Infralittoral rock"
"845","3031","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,258,"Infralittoral rock"
"846","3031","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,258,"Infralittoral rock"
"847","3031","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",4,258,"Infralittoral rock"
"848","3032","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,222,"Circalittoral rock"
"849","3032","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,222,"Circalittoral rock"
"850","3032","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,222,"Circalittoral rock"
"851","3032","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",4,222,"Circalittoral rock"
"852","3032","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",2,222,"Circalittoral rock"
"853","3032","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",2,222,"Circalittoral rock"
"854","3032","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,222,"Circalittoral rock"
"855","3032","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",27,222,"Circalittoral rock"
"856","3033","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",3,195,"Circalittoral rock"
"857","3033","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",2,195,"Circalittoral rock"
"858","3033","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,195,"Circalittoral rock"
"859","3033","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,195,"Circalittoral rock"
"860","3033","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",6,195,"Circalittoral rock"
"861","3033","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",4,195,"Circalittoral rock"
"862","3033","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",5,195,"Circalittoral rock"
"863","3033","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,195,"Circalittoral rock"
"864","3033","Conger_eel","Congridae","Conger",126285,"Conger conger",1,195,"Circalittoral rock"
"865","3033","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",5,195,"Circalittoral rock"
"866","3033","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",4,195,"Circalittoral rock"
"867","3033","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",22,195,"Circalittoral rock"
"868","3036","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",4,286,"Circalittoral rock"
"869","3036","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",6,286,"Circalittoral rock"
"870","3036","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"Gaidropsarus vulgaris",1,286,"Circalittoral rock"
"871","3036","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,286,"Circalittoral rock"
"872","3036","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,286,"Circalittoral rock"
"873","3036","Red_mullet","Mullidae","Mullus",126986,"Mullus surmuletus",2,286,"Circalittoral rock"
"874","3036","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,286,"Circalittoral rock"
"875","3036","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,286,"Circalittoral rock"
"876","3036","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",16,286,"Circalittoral rock"
"877","3036","Saithe","Gadidae","Pollachius",126441,"Pollachius virens",1,286,"Circalittoral rock"
"878","3036","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,286,"Circalittoral rock"
"879","3037","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,254,"Circalittoral rock"
"880","3037","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",5,254,"Circalittoral rock"
"881","3037","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",2,254,"Circalittoral rock"
"882","3037","Conger_eel","Congridae","Conger",126285,"Conger conger",1,254,"Circalittoral rock"
"883","3037","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,254,"Circalittoral rock"
"884","3037","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",9,254,"Circalittoral rock"
"885","3037","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",11,254,"Circalittoral rock"
"886","3037","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,254,"Circalittoral rock"
"887","3037","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,254,"Circalittoral rock"
"888","3038","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,238,"Circalittoral rock"
"889","3038","European_lobster","Nephropidae","Homarus",107253,"Homarus gammarus",1,238,"Circalittoral rock"
"890","3038","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",1,238,"Circalittoral rock"
"891","3038","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,238,"Circalittoral rock"
"892","3038","Grey_seal","Phocidae","Halichoerus",137130,"Halichoerus grypus",1,238,"Circalittoral rock"
"893","3038","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,238,"Circalittoral rock"
"894","3038","Saithe","Gadidae","Pollachius",126441,"Pollachius virens",2,238,"Circalittoral rock"
"895","3038","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,238,"Circalittoral rock"
"896","3038","juvenile_spp",NA,"juvenile_spp",5,NA,2,238,"Circalittoral rock"
"897","3038","Pelagics",NA,"Pelagics",9,"pelagics",400,238,"Circalittoral rock"
"898","3038","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",8,238,"Circalittoral rock"
"899","3038","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",6,238,"Circalittoral rock"
"900","3038","wrasse_spp","Labridae","wrasse_spp",7,NA,3,238,"Circalittoral rock"
"901","3039","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,8,"Circalittoral rock"
"902","3039","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",2,8,"Circalittoral rock"
"903","3039","wrasse_spp","Labridae","wrasse_spp",7,NA,1,8,"Circalittoral rock"
"904","3039","fish_spp",NA,"fish_spp",3,NA,1,8,"Circalittoral rock"
"905","3039","juvenile_spp",NA,"juvenile_spp",5,NA,1,8,"Circalittoral rock"
"906","3039","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,8,"Circalittoral rock"
"907","3039","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,8,"Circalittoral rock"
"908","3039","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",1,8,"Circalittoral rock"
"909","3039","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,8,"Circalittoral rock"
"910","3040","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,119,"Infralittoral rock"
"911","3040","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",1,119,"Infralittoral rock"
"912","3040","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,119,"Infralittoral rock"
"913","3040","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,119,"Infralittoral rock"
"914","3041","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",1,234,"Circalittoral rock"
"915","3041","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"Ctenolabrus rupestris",3,234,"Circalittoral rock"
"916","3041","Conger_eel","Congridae","Conger",126285,"Conger conger",1,234,"Circalittoral rock"
"917","3041","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",2,234,"Circalittoral rock"
"918","3041","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",1,234,"Circalittoral rock"
"919","3041","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,234,"Circalittoral rock"
"920","3041","fish_spp",NA,"fish_spp",3,NA,1,234,"Circalittoral rock"
"921","3041","juvenile_spp",NA,"juvenile_spp",5,NA,10,234,"Circalittoral rock"
"922","3041","wrasse_spp","Labridae","wrasse_spp",7,NA,1,234,"Circalittoral rock"
"923","3041","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,234,"Circalittoral rock"
"924","3041","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,234,"Circalittoral rock"
"925","3041","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",3,234,"Circalittoral rock"
"926","3041","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",2,234,"Circalittoral rock"
"927","3042","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,75,250,"Subtidal sediments"
"928","3042","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",4,250,"Subtidal sediments"
"929","3042","Tope","Triakidae","Galeorhinus",105820,"Galeorhinus galeus",1,250,"Subtidal sediments"
"930","3042","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",2,250,"Subtidal sediments"
"931","3042","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",4,250,"Subtidal sediments"
"932","3043","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",4,12,"Subtidal sediments"
"933","3043","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",15,12,"Subtidal sediments"
"934","3043","goby_spp","Gobiidae","goby_spp",4,NA,15,12,"Subtidal sediments"
"935","3043","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,150,12,"Subtidal sediments"
"936","3043","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,12,"Subtidal sediments"
"937","3043","crab_spp",NA,"crab_spp",2,NA,2,12,"Subtidal sediments"
"938","3044","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",3,24,"Subtidal sediments"
"939","3044","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",1,24,"Subtidal sediments"
"940","3044","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,400,24,"Subtidal sediments"
"941","3044","goby_spp","Gobiidae","goby_spp",4,NA,6,24,"Subtidal sediments"
"942","3044","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",15,24,"Subtidal sediments"
"943","3045","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,179,"Infralittoral rock"
"944","3045","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,179,"Infralittoral rock"
"945","3045","Saithe","Gadidae","Pollachius",126441,"Pollachius virens",1,179,"Infralittoral rock"
"946","3045","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",13,179,"Infralittoral rock"
"947","3045","fish_spp",NA,"fish_spp",3,NA,2,179,"Infralittoral rock"
"948","3045","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,179,"Infralittoral rock"
"949","3045","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,179,"Infralittoral rock"
"950","3047","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",1,15,"Subtidal sediments"
"951","3047","flatfish_spp",NA,"flatfish_spp",10,NA,1,15,"Subtidal sediments"
"952","3047","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",1,15,"Subtidal sediments"
"953","3047","Shore_crab","Carcinidae","Carcinus",107381,"Carcinus maenas",14,15,"Subtidal sediments"
"954","3047","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,120,15,"Subtidal sediments"
"955","3047","goby_spp","Gobiidae","goby_spp",4,NA,3,15,"Subtidal sediments"
"956","3047","crab_spp",NA,"crab_spp",2,NA,4,15,"Subtidal sediments"
"957","3047","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",1,15,"Subtidal sediments"
"958","3047","Atlantic_mackerel","Scombridae","Scomber",127023,"Scomber scombrus",1,15,"Subtidal sediments"
"959","3048","Spiny_starfish","Asteriidae","Marthasterias",123803,"Marthasterias glacialis",1,112,"Subtidal sediments"
"960","3048","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",4,112,"Subtidal sediments"
"961","3048","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,112,"Subtidal sediments"
"962","3048","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",4,112,"Subtidal sediments"
"963","3048","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",30,112,"Subtidal sediments"
"964","3048","Pelagics",NA,"Pelagics",9,"pelagics",1,112,"Subtidal sediments"
"965","3048","goby_spp","Gobiidae","goby_spp",4,NA,5,112,"Subtidal sediments"
"966","3048","crab_spp",NA,"crab_spp",2,NA,10,112,"Subtidal sediments"
"967","3048","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",2,112,"Subtidal sediments"
"968","3048","flatfish_spp",NA,"flatfish_spp",10,NA,1,112,"Subtidal sediments"
"969","3049","juvenile_spp",NA,"juvenile_spp",5,NA,1,173,"Infralittoral rock"
"970","3049","Harbour_crab","Polybiidae","Liocarcinus",107387,"Liocarcinus depurator",2,173,"Infralittoral rock"
"971","3049","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",5,173,"Infralittoral rock"
"973","3049","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,173,"Infralittoral rock"
"974","3049","Pelagics",NA,"Pelagics",9,"pelagics",200,173,"Infralittoral rock"
"975","3049","flatfish_spp",NA,"flatfish_spp",10,NA,1,173,"Infralittoral rock"
"976","3049","Hermet_crab","Paguridae","Pagurus",107232,"Pagurus bernhardus",1,173,"Infralittoral rock"
"977","3049","crab_spp",NA,"crab_spp",2,NA,2,173,"Infralittoral rock"
"978","3049","goby_spp","Gobiidae","goby_spp",4,NA,1,173,"Infralittoral rock"
"979","3049","wrasse_spp","Labridae","wrasse_spp",7,NA,3,173,"Infralittoral rock"
"980","3049","Atlantic_mackerel","Scombridae","Scomber",127023,"Scomber scombrus",70,173,"Infralittoral rock"
"981","3050","Harbour_crab","Polybiidae","Liocarcinus",107387,"Liocarcinus depurator",1,49,"Subtidal sediments"
"982","3050","crab_spp",NA,"crab_spp",2,NA,4,49,"Subtidal sediments"
"983","3050","Edible_crab","Cancridae","Cancer",107276,"Cancer pagurus",3,49,"Subtidal sediments"
"984","3050","Greater_sandeel","Ammodytidae","Hyperoplus",126756,"Hyperoplus lanceolatus",2,49,"Subtidal sediments"
"985","3050","goby_spp","Gobiidae","goby_spp",4,NA,3,49,"Subtidal sediments"
"986","3050","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,NA,30,49,"Subtidal sediments"
"987","3050","Velvet_swimming_crab","Portunidae","Necora",107398,"Necora puber",2,49,"Subtidal sediments"
"988","3050","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,49,"Subtidal sediments"
"989","3050","Lesser_sandeel","Ammodytidae","Ammodytes",126752,"Ammodytes tobianus",70,49,"Subtidal sediments"
"990","3050","Atlantic_mackerel","Scombridae","Scomber",127023,"Scomber scombrus",2,49,"Subtidal sediments"
"991","3050","Sand_goby","Gobiidae","Pomatoschistus",126928,"Pomatoschistus minutus",1,49,"Subtidal sediments"
"992","3050","Common_dragonet","Callionymidae","Callionymus",126792,"Callionymus lyra",2,49,"Subtidal sediments"
"993","3050","Spiny_spider_crab","Majidae","Maja",107347,"Maja brachydactyla",1,49,"Subtidal sediments"
"994","3051","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"Scyliorhinus canicula",2,263,"Circalittoral rock"
"995","3051","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"Scyliorhinus stellaris",2,263,"Circalittoral rock"
"996","3051","fish_spp",NA,"fish_spp",3,NA,1,263,"Circalittoral rock"
"997","3051","Common_spiny_lobster","Palinuridae","Palinurus",107703,"Palinurus elephas",1,263,"Circalittoral rock"
"998","3051","Cuckoo_wrasse","Labridae","Labrus",151501,"Labrus mixtus",5,263,"Circalittoral rock"
"999","3051","Poor_cod","Gadidae","Trisopterus",126445,"Trisopterus luscus",9,263,"Circalittoral rock"
"1000","3051","Pelagics",NA,"Pelagics",9,"pelagics",100,263,"Circalittoral rock"
"1001","3051","Ballan_wrasse","Labridae","Labrus",126965,"Labrus bergylta",1,263,"Circalittoral rock"
"1003","3051","Common_urchin","Echinidae","Echinus",135302,"Cyanea lamarckii",1,263,"Circalittoral rock"
"1004","3051","Pollack","Gadidae","Pollachius",126440,"Pollachius pollachius",2,263,"Circalittoral rock"
"1005","3051","Rock_cook","Labridae","Centrolabrus",126961,"Centrolabrus exoletus",3,263,"Circalittoral rock"
