"","GRTS_ID","deployment_ID","Species","Species_latin","MaxN","Time (HMS)","Order","Family","Genus","Functional_group","Simplified_functional_group","Commercial_group","Code","Lat","Lon"
"36",5,"1011","Poor_cod","Trisopterus luscus",1,00:13:06,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.93579","-6.26553"
"37",5,"1011","Small_spotted_catshark","Scyliorhinus canicula",1,00:10:18,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.93579","-6.26553"
"38",5,"1011","Tompot_blenny","Parablennius gattorugine",1,00:47:18,"Blenniiformes","Blenniidae","Parablennius","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126770,"49.93579","-6.26553"
"39",5,"1011","juvenile_spp","NA",7,00:06:52,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.93579","-6.26553"
"40",6,"3192","Common_dragonet","Callionymus lyra",2,00:15:53,"Perciformes","Callionymidae","Callionymus","Small demersals (<30 cm)","Demersal fish","Perch likes",126792,"49.93504","-6.26986"
"41",6,"3192","Edible_crab","Cancer pagurus",1,00:11:46,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.93504","-6.26986"
"42",6,"3192","Hermet_crab","Pagurus bernhardus",1,00:58:49,"Decapoda","Paguridae","Pagurus","Lobsters, crabs","Crustaceans","Crustaceans",107232,"49.93504","-6.26986"
"43",6,"3192","Lesser_sandeel","Ammodytes tobianus",75,00:29:57,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.93504","-6.26986"
"44",6,"3192","Red_gurnard","Chelidonichthys cuculus",1,00:39:17,"Perciformes","Triglidae","Chelidonichthys","Medium demersals (30 - 89 cm)","Demersal fish","Scorpionfishes",127259,"49.93504","-6.26986"
"45",6,"3192","Small_spotted_catshark","Scyliorhinus canicula",1,00:11:46,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.93504","-6.26986"
"46",6,"3192","Spiny_spider_crab","Maja brachydactyla",2,00:34:19,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.93504","-6.26986"
"47",6,"3192","juvenile_spp","NA",4,00:11:25,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.93504","-6.26986"
"48",7,"2023","Ballan_wrasse","Labrus bergylta",1,00:08:02,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.95192","-6.27956"
"49",7,"2023","Corkwing_wrasse","Symphodus melops",2,00:12:30,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.95192","-6.27956"
"50",7,"2023","Dog_whelk","Nucella lapillus",5,00:25:54,"Neogastropoda","Muricidae","Nucella","Other demersal invertebrates","Demersal invertebrates","Molluscs",140403,"49.95192","-6.27956"
"51",7,"2023","Lesser_sandeel","Ammodytes tobianus",50,00:44:15,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.95192","-6.27956"
"52",7,"2023","Pollack","Pollachius pollachius",3,00:34:03,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.95192","-6.27956"
"53",7,"2023","juvenile_spp","NA",50,00:45:22,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.95192","-6.27956"
"54",8,"3039","Ballan_wrasse","Labrus bergylta",1,00:19:15,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.88118","-6.42132"
"55",8,"3039","Cuckoo_wrasse","Labrus mixtus",1,01:12:12,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.88118","-6.42132"
"56",8,"3039","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:49:09,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.88118","-6.42132"
"57",8,"3039","Pollack","Pollachius pollachius",1,00:17:58,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.88118","-6.42132"
"58",8,"3039","Rock_cook","Centrolabrus exoletus",1,00:38:15,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.88118","-6.42132"
"59",8,"3039","Small_spotted_catshark","Scyliorhinus canicula",2,00:37:48,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.88118","-6.42132"
"60",8,"3039","juvenile_spp","NA",1,00:55:42,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.88118","-6.42132"
"61",9,"3205","Ballan_wrasse","Labrus bergylta",3,00:01:18,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.97358","-6.2765"
"62",9,"3205","Cuckoo_wrasse","Labrus mixtus",2,00:39:08,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.97358","-6.2765"
"63",9,"3205","Goldsinny_wrasse","Ctenolabrus rupestris",1,00:03:58,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.97358","-6.2765"
"64",9,"3205","Pollack","Pollachius pollachius",8,00:01:11,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.97358","-6.2765"
"65",9,"3205","Small_spotted_catshark","Scyliorhinus canicula",3,00:12:14,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.97358","-6.2765"
"66",9,"3205","Spiny_spider_crab","Maja brachydactyla",1,00:16:02,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.97358","-6.2765"
"67",9,"3205","juvenile_spp","NA",75,00:30:07,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.97358","-6.2765"
"68",10,"3097","Corkwing_wrasse","Symphodus melops",1,00:05:50,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.93115","-6.32229"
"69",10,"3097","Shore_crab","Carcinus maenas",1,00:47:03,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.93115","-6.32229"
"70",11,"3154","Ballan_wrasse","Labrus bergylta",4,00:30:28,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.91877","-6.41416"
"71",11,"3154","Common_spiny_lobster","Palinurus elephas",1,00:10:13,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.91877","-6.41416"
"72",11,"3154","Common_urchin","Cyanea lamarckii",1,00:01:59,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.91877","-6.41416"
"73",11,"3154","Cotton_spinner","Holothuria forskali",1,00:01:59,"Holothuriida","Holothuriidae","Holothuria","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",124501,"49.91877","-6.41416"
"74",11,"3154","Cuckoo_wrasse","Labrus mixtus",2,00:13:46,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.91877","-6.41416"
"75",11,"3154","European_lobster","Homarus gammarus",1,00:12:05,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.91877","-6.41416"
"76",11,"3154","Goldsinny_wrasse","Ctenolabrus rupestris",3,00:05:56,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.91877","-6.41416"
"77",11,"3154","Pollack","Pollachius pollachius",1,00:01:59,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.91877","-6.41416"
"78",11,"3154","Poor_cod","Trisopterus luscus",1,00:05:21,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.91877","-6.41416"
"79",11,"3154","Rock_cook","Centrolabrus exoletus",9,00:29:53,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.91877","-6.41416"
"80",11,"3154","Small_spotted_catshark","Scyliorhinus canicula",1,00:28:59,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.91877","-6.41416"
"81",11,"3154","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:13:07,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.91877","-6.41416"
"82",12,"3043","Edible_crab","Cancer pagurus",4,00:08:14,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.88711","-6.38975"
"83",12,"3043","Lesser_sandeel","Ammodytes tobianus",150,00:03:47,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.88711","-6.38975"
"84",12,"3043","Sand_goby","Pomatoschistus minutus",15,00:20:00,"Gobiiformes","Gobiidae","Pomatoschistus","Small demersals (<30 cm)","Demersal fish","Perch likes",126928,"49.88711","-6.38975"
"85",12,"3043","Small_spotted_catshark","Scyliorhinus canicula",1,00:27:48,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.88711","-6.38975"
"86",13,"2074","Ballan_wrasse","Labrus bergylta",1,00:15:15,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.94126","-6.34861"
"87",13,"2074","Corkwing_wrasse","Symphodus melops",2,00:53:09,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.94126","-6.34861"
"88",13,"2074","Pollack","Pollachius pollachius",5,00:12:30,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.94126","-6.34861"
"89",13,"2074","Shore_crab","Carcinus maenas",2,00:53:09,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.94126","-6.34861"
"90",13,"2074","juvenile_spp","NA",12,00:17:17,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.94126","-6.34861"
"91",14,"3104","Shore_crab","Carcinus maenas",4,00:30:00,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.95215","-6.3034"
"92",15,"3047","Atlantic_mackerel","Scomber scombrus",1,00:30:56,"Scombriformes","Scombridae","Scomber","Medium pelagics (30 - 89 cm)","Pelagic fish","Perch likes",127023,"49.9056","-6.34651"
"93",15,"3047","Edible_crab","Cancer pagurus",1,00:14:15,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.9056","-6.34651"
"94",15,"3047","Lesser_sandeel","Ammodytes tobianus",120,00:49:04,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.9056","-6.34651"
"95",15,"3047","Sand_goby","Pomatoschistus minutus",1,00:07:52,"Gobiiformes","Gobiidae","Pomatoschistus","Small demersals (<30 cm)","Demersal fish","Perch likes",126928,"49.9056","-6.34651"
"96",15,"3047","Shore_crab","Carcinus maenas",14,00:44:32,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.9056","-6.34651"
"97",15,"3047","Small_spotted_catshark","Scyliorhinus canicula",1,00:32:21,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.9056","-6.34651"
"98",16,"3023","Ballan_wrasse","Labrus bergylta",2,00:39:50,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.97628","-6.33244"
"99",16,"3023","Cuckoo_wrasse","Labrus mixtus",1,00:21:14,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.97628","-6.33244"
"100",16,"3023","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:57:25,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.97628","-6.33244"
"101",16,"3023","Lesser_sandeel","Ammodytes tobianus",6,00:51:04,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.97628","-6.33244"
"102",16,"3023","Pollack","Pollachius pollachius",12,00:01:39,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.97628","-6.33244"
"103",16,"3023","Rock_cook","Centrolabrus exoletus",2,00:25:07,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.97628","-6.33244"
"104",16,"3023","Spiny_starfish","Marthasterias glacialis",1,00:57:25,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.97628","-6.33244"
"105",17,"3202","Ballan_wrasse","Labrus bergylta",1,00:14:02,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.92048","-6.32934"
"106",17,"3202","Edible_crab","Cancer pagurus",1,00:06:31,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.92048","-6.32934"
"107",17,"3202","Pollack","Pollachius pollachius",5,00:34:45,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.92048","-6.32934"
"108",17,"3202","Sand_goby","Pomatoschistus minutus",3,00:22:44,"Gobiiformes","Gobiidae","Pomatoschistus","Small demersals (<30 cm)","Demersal fish","Perch likes",126928,"49.92048","-6.32934"
"109",17,"3202","Small_spotted_catshark","Scyliorhinus canicula",1,00:16:19,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.92048","-6.32934"
"110",17,"3202","Velvet_swimming_crab","Necora puber",1,00:02:46,"Decapoda","Portunidae","Necora","Lobsters, crabs","Crustaceans","Crustaceans",107398,"49.92048","-6.32934"
"111",17,"3202","juvenile_spp","NA",75,00:02:31,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.92048","-6.32934"
"112",18,"3005","Ballan_wrasse","Labrus bergylta",1,00:01:16,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.90481","-6.42785"
"113",18,"3005","Common_spiny_lobster","Palinurus elephas",1,00:52:41,"Decapoda","Palinuridae","Palinurus","Lobsters, crabs","Crustaceans","Crustaceans",107703,"49.90481","-6.42785"
"114",18,"3005","Common_urchin","Cyanea lamarckii",3,00:21:58,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.90481","-6.42785"
"115",18,"3005","Conger_eel","Conger conger",1,00:09:22,"Anguilliformes","Congridae","Conger","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts",126285,"49.90481","-6.42785"
"116",18,"3005","Cuckoo_wrasse","Labrus mixtus",3,00:09:11,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.90481","-6.42785"
"117",18,"3005","European_lobster","Homarus gammarus",2,00:25:45,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.90481","-6.42785"
"118",18,"3005","Goldsinny_wrasse","Ctenolabrus rupestris",3,00:09:17,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.90481","-6.42785"
"119",18,"3005","Nursehound","Scyliorhinus stellaris",1,00:53:45,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.90481","-6.42785"
"120",18,"3005","Pollack","Pollachius pollachius",19,00:01:23,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.90481","-6.42785"
"121",18,"3005","Poor_cod","Trisopterus luscus",1,00:06:06,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.90481","-6.42785"
"122",18,"3005","Rock_cook","Centrolabrus exoletus",1,00:09:24,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.90481","-6.42785"
"123",18,"3005","Small_spotted_catshark","Scyliorhinus canicula",1,00:05:49,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.90481","-6.42785"
"124",19,"3101","Common_dragonet","Callionymus lyra",1,00:28:31,"Perciformes","Callionymidae","Callionymus","Small demersals (<30 cm)","Demersal fish","Perch likes",126792,"49.92401","-6.33884"
"125",19,"3101","Edible_crab","Cancer pagurus",3,00:48:54,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.92401","-6.33884"
"126",19,"3101","Grey_gurnard","Eutrigla gurnardus",1,00:29:05,"Perciformes","Triglidae","Eutrigla","Medium demersals (30 - 89 cm)","Demersal fish","Scorpionfishes",150637,"49.92401","-6.33884"
"127",19,"3101","Harbour_crab","Liocarcinus depurator",1,00:44:57,"Decapoda","Polybiidae","Liocarcinus","Lobsters, crabs","Crustaceans","Crustaceans",107387,"49.92401","-6.33884"
"128",20,"3142","Ballan_wrasse","Labrus bergylta",3,00:04:01,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.86801","-6.39605"
"129",20,"3142","Cuckoo_wrasse","Labrus mixtus",2,00:28:35,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.86801","-6.39605"
"130",20,"3142","European_lobster","Homarus gammarus",1,00:11:18,"Decapoda","Nephropidae","Homarus","Lobsters, crabs","Crustaceans","Crustaceans",107253,"49.86801","-6.39605"
"131",20,"3142","Pollack","Pollachius pollachius",3,00:03:32,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.86801","-6.39605"
"132",20,"3142","Small_spotted_catshark","Scyliorhinus canicula",1,00:25:02,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.86801","-6.39605"
"133",20,"3142","Spiny_spider_crab","Maja brachydactyla",1,00:46:31,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.86801","-6.39605"
"134",20,"3142","Spiny_starfish","Marthasterias glacialis",3,00:09:06,"Forcipulatida","Asteriidae","Marthasterias","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts",123803,"49.86801","-6.39605"
"135",21,"1055","Ballan_wrasse","Labrus bergylta",1,00:23:39,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.96675","-6.25882"
"136",21,"1055","Common_urchin","Cyanea lamarckii",1,00:07:37,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.96675","-6.25882"
"137",21,"1055","Cuckoo_wrasse","Labrus mixtus",2,00:05:26,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.96675","-6.25882"
"138",21,"1055","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:34:52,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.96675","-6.25882"
"139",21,"1055","Nursehound","Scyliorhinus stellaris",2,00:11:48,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays",105814,"49.96675","-6.25882"
"140",21,"1055","Pollack","Pollachius pollachius",2,00:27:51,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.96675","-6.25882"
"141",21,"1055","Rock_cook","Centrolabrus exoletus",2,00:08:23,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.96675","-6.25882"
"142",21,"1055","Small_spotted_catshark","Scyliorhinus canicula",3,00:14:17,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.96675","-6.25882"
"143",21,"1055","Tompot_blenny","Parablennius gattorugine",1,00:03:59,"Blenniiformes","Blenniidae","Parablennius","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126770,"49.96675","-6.25882"
"144",22,"3103","Edible_crab","Cancer pagurus",1,00:54:25,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.94846","-6.29899"
"145",22,"3103","Shore_crab","Carcinus maenas",1,00:44:08,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.94846","-6.29899"
"146",23,"3131","Ballan_wrasse","Labrus bergylta",1,00:04:44,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.91582","-6.39682"
"147",23,"3131","Common_urchin","Cyanea lamarckii",1,00:04:36,"Semaeostomeae","Echinidae","Echinus","Cnidaria","","",135302,"49.91582","-6.39682"
"148",23,"3131","Cuckoo_wrasse","Labrus mixtus",5,00:25:55,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",151501,"49.91582","-6.39682"
"149",23,"3131","Goldsinny_wrasse","Ctenolabrus rupestris",2,00:07:42,"Labriformes","Labridae","Ctenolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126964,"49.91582","-6.39682"
"150",23,"3131","Pollack","Pollachius pollachius",2,00:04:47,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.91582","-6.39682"
"151",23,"3131","Poor_cod","Trisopterus luscus",1,00:07:24,"Gadiformes","Gadidae","Trisopterus","Small demersals (<30 cm)","Demersal fish","Perch likes",126445,"49.91582","-6.39682"
"152",23,"3131","Rock_cook","Centrolabrus exoletus",3,00:04:54,"Labriformes","Labridae","Centrolabrus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",126961,"49.91582","-6.39682"
"153",23,"3131","Small_spotted_catshark","Scyliorhinus canicula",1,00:23:57,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.91582","-6.39682"
"154",23,"3131","Three_bearded_rockling","Gaidropsarus vulgaris",1,00:07:19,"Gadiformes","Gaidropsaridae","Gaidropsarus","Medium demersal (30 - 89 cm)","Demersal fish","Other fishes & inverts",126458,"49.91582","-6.39682"
"155",24,"3044","Lesser_sandeel","Ammodytes tobianus",400,00:15:05,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.88177","-6.38951"
"156",24,"3044","Pollack","Pollachius pollachius",1,00:13:46,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.88177","-6.38951"
"157",24,"3044","Sand_goby","Pomatoschistus minutus",15,00:40:26,"Gobiiformes","Gobiidae","Pomatoschistus","Small demersals (<30 cm)","Demersal fish","Perch likes",126928,"49.88177","-6.38951"
"158",24,"3044","Small_spotted_catshark","Scyliorhinus canicula",3,00:36:05,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.88177","-6.38951"
"159",25,"2049","Corkwing_wrasse","Symphodus melops",1,00:08:15,"Labriformes","Labridae","Symphodus","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes",273571,"49.94585","-6.34053"
"160",25,"2049","Edible_crab","Cancer pagurus",2,00:35:11,"Decapoda","Cancridae","Cancer","Lobsters, crabs","Crustaceans","Crustaceans",107276,"49.94585","-6.34053"
"161",25,"2049","Pollack","Pollachius pollachius",4,00:42:26,"Gadiformes","Gadidae","Pollachius","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes",126440,"49.94585","-6.34053"
"162",25,"2049","Shore_crab","Carcinus maenas",4,00:48:20,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.94585","-6.34053"
"163",25,"2049","Thicklip_mullet","Chelon labrosus",3,00:30:14,"Mugiliformes","Mugilidae","Chelon","Medium demersals (30 - 89 cm)","Demersal fish","Perch likes",126977,"49.94585","-6.34053"
"164",25,"2049","Velvet_swimming_crab","Necora puber",1,00:04:01,"Decapoda","Portunidae","Necora","Lobsters, crabs","Crustaceans","Crustaceans",107398,"49.94585","-6.34053"
"165",25,"2049","juvenile_spp","NA",18,00:11:15,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.94585","-6.34053"
"166",26,"3193","Common_dragonet","Callionymus lyra",1,00:25:03,"Perciformes","Callionymidae","Callionymus","Small demersals (<30 cm)","Demersal fish","Perch likes",126792,"49.93688","-6.27557"
"167",26,"3193","Common_sole","Solea solea",1,00:03:26,"Pleuronectiformes","Soleidae","Solea","Small to medium flatfishes (<90 cm)","Flatfishes","Flatfishes",127160,"49.93688","-6.27557"
"168",26,"3193","Lesser_sandeel","Ammodytes tobianus",1,00:12:39,"Trachiniformes","Ammodytidae","Ammodytes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts",126752,"49.93688","-6.27557"
"169",26,"3193","Shore_crab","Carcinus maenas",2,00:55:53,"Decapoda","Carcinidae","Carcinus","Lobsters, crabs","Crustaceans","Crustaceans",107381,"49.93688","-6.27557"
"170",26,"3193","Small_spotted_catshark","Scyliorhinus canicula",3,00:24:21,"Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays",105815,"49.93688","-6.27557"
"171",26,"3193","Spiny_spider_crab","Maja brachydactyla",1,00:26:30,"Decapoda","Majidae","Maja","Lobsters, crabs","Crustaceans","Crustaceans",107347,"49.93688","-6.27557"
"172",26,"3193","juvenile_spp","NA",10,00:21:13,"NA","Other","juvenile_spp","NA","NA","NA",5,"49.93688","-6.27557"
"173",27,"3092","Ballan_wrasse","Labrus bergylta",2,00:28:20,"Labriformes","Labridae","Labrus","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes",126965,"49.90593","-6.33728"
